id,Incident Date,State,Population,City Or County,County name,Longitude,url,FIPS,Official Name County,zipcode,Latitude,County Names,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2830649,2024-02-15T00:00:00Z,Arkansas,3067732,Springdale,"[{""place_id"":290558932,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":111485,""lat"":""36.1867442"",""lon"":""-94.1288142"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5253602034368312,""addresstype"":""city"",""name"":""Springdale"",""display_name"":""Springdale, Washington County, Arkansas, United States"",""boundingbox"":[""36.1333275"",""36.2483969"",""-94.2574347"",""-94.0679613""]}]",-94.1288142,"https://api.opencagedata.com/geocode/v1/json?q=36.1867442,-94.1288142&key=cc0b782574474187b09e86aaed6bd5af",05143,Washington,72764,36.1867442,Washington County,599 E Lakeview Dr,1,4,0,0,3
2828898,2024-02-14T00:00:00Z,Georgia,11029227,Atlanta,"[{""place_id"":296832447,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":119557,""lat"":""33.7489924"",""lon"":""-84.3902644"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7425328777265271,""addresstype"":""city"",""name"":""Atlanta"",""display_name"":""Atlanta, Fulton County, Georgia, United States"",""boundingbox"":[""33.6478080"",""33.8868230"",""-84.5510680"",""-84.2895600""]}]",-84.3902644,"https://api.opencagedata.com/geocode/v1/json?q=33.7489924,-84.3902644&key=cc0b782574474187b09e86aaed6bd5af",13121,Fulton,30303,33.7489924,Fulton County,3450 Benjamin E Mays Dr SW,0,4,0,0,1
2828337,2024-02-14T00:00:00Z,Georgia,11029227,Claxton,"[{""place_id"":300187216,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":119474,""lat"":""32.1615815"",""lon"":""-81.9040047"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.41027002765157183,""addresstype"":""village"",""name"":""Claxton"",""display_name"":""Claxton, Evans County, Georgia, 30429, United States"",""boundingbox"":[""32.1518560"",""32.1715830"",""-81.9240910"",""-81.8933260""]}]",-81.9040047,"https://api.opencagedata.com/geocode/v1/json?q=32.1615815,-81.9040047&key=cc0b782574474187b09e86aaed6bd5af",13109,Evans,30429,32.1615815,Evans County,7903 US-301,2,2,0,0,1
2828642,2024-02-14T00:00:00Z,Missouri,6196156,Kansas City,"[{""place_id"":293734844,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":141008,""lat"":""39.100105"",""lon"":""-94.5781416"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6305605306333077,""addresstype"":""city"",""name"":""Kansas City"",""display_name"":""Kansas City, Jackson County, Missouri, United States"",""boundingbox"":[""38.8271760"",""39.3566620"",""-94.7659170"",""-94.3855220""]}]",-94.5781416,"https://api.opencagedata.com/geocode/v1/json?q=39.100105,-94.5781416&key=cc0b782574474187b09e86aaed6bd5af",29095,Jackson,64106,39.100105,Jackson County,30 W Pershing Rd,1,22,0,2,6
2828159,2024-02-13T00:00:00Z,Maryland,6180253,Baltimore,"[{""place_id"":397852532,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":133345,""lat"":""39.2908816"",""lon"":""-76.610759"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.7065126700098143,""addresstype"":""city"",""name"":""Baltimore"",""display_name"":""Baltimore, Maryland, United States"",""boundingbox"":[""39.1972328"",""39.3719992"",""-76.7112977"",""-76.5296757""]}]",-76.610759,"https://api.opencagedata.com/geocode/v1/json?q=39.2908816,-76.610759&key=cc0b782574474187b09e86aaed6bd5af",24510,Baltimore,21260,39.2908816,Maryland,700 block of E Eager St,0,4,0,0,0
2826683,2024-02-12T00:00:00Z,New York,19571216,Bronx,"[{""place_id"":314403043,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":9691916,""lat"":""40.8466508"",""lon"":""-73.8785937"",""class"":""boundary"",""type"":""administrative"",""place_rank"":14,""importance"":0.6654228307928657,""addresstype"":""suburb"",""name"":""The Bronx"",""display_name"":""The Bronx, City of New York, New York, United States"",""boundingbox"":[""40.7857390"",""40.9176300"",""-73.9339070"",""-73.7483740""]}]",-73.8785937,"https://api.opencagedata.com/geocode/v1/json?q=40.8466508,-73.8785937&key=cc0b782574474187b09e86aaed6bd5af",36005,Bronx,10460,40.8466508,City of New York,Jerome Ave and W Mount Eden Ave,1,5,0,0,3
2826220,2024-02-11T00:00:00Z,Tennessee,7126489,Jackson,"[{""place_id"":293833426,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1848182,""lat"":""36.362299"",""lon"":""-85.6654772"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.5164969819717379,""addresstype"":""county"",""name"":""Jackson County"",""display_name"":""Jackson County, Middle Tennessee, Tennessee, United States"",""boundingbox"":[""36.2128050"",""36.5226630"",""-85.8464430"",""-85.4903320""]},{""place_id"":290290251,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":197175,""lat"":""35.6144446"",""lon"":""-88.8177418"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.498156880637756,""addresstype"":""city"",""name"":""Jackson"",""display_name"":""Jackson, Madison County, West Tennessee, Tennessee, United States"",""boundingbox"":[""35.5402260"",""35.7567260"",""-88.9210870"",""-88.7566550""]}]",-85.6654772,"https://api.opencagedata.com/geocode/v1/json?q=36.362299,-85.6654772&key=cc0b782574474187b09e86aaed6bd5af",47087,Jackson,38562,36.362299,Middle Tennessee,23 Heritage Square,0,4,1,0,0
2826477,2024-02-11T00:00:00Z,California,38965193,Huntington Park,"[{""place_id"":274936995,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":3542193,""lat"":""33.9805731"",""lon"":""-118.2252073"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.47500476356455223,""addresstype"":""town"",""name"":""Huntington Park"",""display_name"":""Huntington Park, California, 90255, United States"",""boundingbox"":[""33.9615964"",""33.9962649"",""-118.2390210"",""-118.1890090""]}]",-118.2252073,"https://api.opencagedata.com/geocode/v1/json?q=33.9805731,-118.2252073&key=cc0b782574474187b09e86aaed6bd5af",06037,Los Angeles,90255,33.9805731,California,6000 block of Bear Ave,4,1,0,0,3
2825493,2024-02-11T00:00:00Z,Illinois,12549689,Chicago,"[{""place_id"":400605856,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]",-87.6244212,"https://api.opencagedata.com/geocode/v1/json?q=41.8755616,-87.6244212&key=cc0b782574474187b09e86aaed6bd5af",17031,Cook,60605,41.8755616,Cook County,W 30th St and S St Louis Ave,0,7,0,0,0
2824648,2024-02-09T00:00:00Z,Texas,30503301,Dallas,"[{""place_id"":398910330,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":6571629,""lat"":""32.7762719"",""lon"":""-96.7968559"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7114433186231126,""addresstype"":""city"",""name"":""Dallas"",""display_name"":""Dallas, Dallas County, Texas, United States"",""boundingbox"":[""32.6132160"",""33.0239366"",""-97.0004820"",""-96.4636317""]},{""place_id"":291109688,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1837698,""lat"":""32.7620405"",""lon"":""-96.7790069"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.5975683880843283,""addresstype"":""county"",""name"":""Dallas County"",""display_name"":""Dallas County, Texas, United States"",""boundingbox"":[""32.5453486"",""32.9896692"",""-97.0383833"",""-96.5168819""]}]",-96.7968559,"https://api.opencagedata.com/geocode/v1/json?q=32.7762719,-96.7968559&key=cc0b782574474187b09e86aaed6bd5af",48113,Dallas,75201,32.7762719,Dallas County,220 Stoneport Dr,0,5,0,0,0
2824579,2024-02-09T00:00:00Z,District of Columbia,671803,Washington,"[{""place_id"":303031573,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":5396194,""lat"":""38.8950368"",""lon"":""-77.0365427"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.8030666834340177,""addresstype"":""city"",""name"":""Washington"",""display_name"":""Washington, District of Columbia, United States"",""boundingbox"":[""38.7916303"",""38.9959680"",""-77.1197949"",""-76.9093660""]}]",-77.0365427,"https://api.opencagedata.com/geocode/v1/json?q=38.8950368,-77.0365427&key=cc0b782574474187b09e86aaed6bd5af",11001,District of Columbia,20355,38.8950368,District of Columbia,1200 block of Raum St NE,1,3,0,0,0
2822404,2024-02-07T00:00:00Z,Pennsylvania,12961683,Lansdowne (East Lansdowne),"[{""place_id"":300869229,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":188664,""lat"":""39.9456683"",""lon"":""-75.2612943"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.2975805605530676,""addresstype"":""borough"",""name"":""East Lansdowne"",""display_name"":""East Lansdowne, Delaware County, Pennsylvania, United States"",""boundingbox"":[""39.9398610"",""39.9484149"",""-75.2653089"",""-75.2557332""]}]",-75.2612943,"https://api.opencagedata.com/geocode/v1/json?q=39.9456683,-75.2612943&key=cc0b782574474187b09e86aaed6bd5af",42045,Delaware,19050,39.9456683,Delaware County,58 Lewis Ave,4,2,1,0,0
2819413,2024-02-04T00:00:00Z,Colorado,5877610,Denver,"[{""place_id"":285631029,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1411339,""lat"":""39.7392364"",""lon"":""-104.984862"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6926691729816085,""addresstype"":""city"",""name"":""Denver"",""display_name"":""Denver, Colorado, United States"",""boundingbox"":[""39.6143008"",""39.9142087"",""-105.1098845"",""-104.5996997""]}]",-104.984862,"https://api.opencagedata.com/geocode/v1/json?q=39.7392364,-104.984862&key=cc0b782574474187b09e86aaed6bd5af",,,80203,39.7392364,Colorado,5000 block of N Orleans Ct,2,4,0,0,0
2815932,2024-01-31T00:00:00Z,Louisiana,4573749,New Orleans,"[{""place_id"":263630202,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":131885,""lat"":""29.9759983"",""lon"":""-90.0782127"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7147006329338063,""addresstype"":""city"",""name"":""New Orleans"",""display_name"":""New Orleans, Orleans Parish, Louisiana, United States"",""boundingbox"":[""29.8654809"",""30.1994687"",""-90.1399307"",""-89.6251763""]}]",-90.0782127,"https://api.opencagedata.com/geocode/v1/json?q=29.9759983,-90.0782127&key=cc0b782574474187b09e86aaed6bd5af",22071,Orleans,70119,29.9759983,Orleans Parish,Wall Blvd and Murl St,1,3,0,0,0
2815852,2024-01-31T00:00:00Z,Kentucky,4526154,Louisville,"[{""place_id"":296138522,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1804307,""lat"":""38.2542376"",""lon"":""-85.759407"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6656164207590503,""addresstype"":""city"",""name"":""Louisville"",""display_name"":""Louisville, Jefferson County, Kentucky, United States"",""boundingbox"":[""37.9971000"",""38.3801391"",""-85.9470644"",""-85.4051000""]}]",-85.759407,"https://api.opencagedata.com/geocode/v1/json?q=38.2542376,-85.759407&key=cc0b782574474187b09e86aaed6bd5af",21111,Jefferson,40212,38.2542376,Jefferson County,S 12th St and W Muhammad Ali Blvd,2,2,0,0,0
2815425,2024-01-29T00:00:00Z,Mississippi,2939690,Grenada,"[{""place_id"":290126956,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1833622,""lat"":""33.772401"",""lon"":""-89.7674875"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.4976216082960663,""addresstype"":""county"",""name"":""Grenada County"",""display_name"":""Grenada County, Mississippi, United States"",""boundingbox"":[""33.6770786"",""33.8979847"",""-90.1376950"",""-89.5065460""]},{""place_id"":290913481,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":7161345,""lat"":""33.7690049"",""lon"":""-89.8084192"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4745039106101789,""addresstype"":""town"",""name"":""Grenada"",""display_name"":""Grenada, Grenada County, Mississippi, United States"",""boundingbox"":[""33.7193840"",""33.8458390"",""-89.8755980"",""-89.7607290""]}]",-89.7674875,"https://api.opencagedata.com/geocode/v1/json?q=33.772401,-89.7674875&key=cc0b782574474187b09e86aaed6bd5af",28043,Grenada,38901,33.772401,Mississippi,N Lynch St,0,4,0,0,0
2813433,2024-01-28T00:00:00Z,Florida,22610726,Palm Bay,"[{""place_id"":265249483,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":117652,""lat"":""27.9946969"",""lon"":""-80.6366144"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.45287140827487893,""addresstype"":""city"",""name"":""Palm Bay"",""display_name"":""Palm Bay, Brevard County, Florida, United States"",""boundingbox"":[""27.8240290"",""28.0638216"",""-80.7535564"",""-80.5409449""]},{""place_id"":264656444,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":11117502631,""lat"":""27.9999733"",""lon"":""-82.6094311"",""class"":""place"",""type"":""hamlet"",""place_rank"":20,""importance"":0.25000999999999995,""addresstype"":""hamlet"",""name"":""Palm Bay"",""display_name"":""Palm Bay, Hillsborough County, Florida, 33635, United States"",""boundingbox"":[""27.9799733"",""28.0199733"",""-82.6294311"",""-82.5894311""]},{""place_id"":260515264,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":369136942,""lat"":""28.0373664"",""lon"":""-80.5804028"",""class"":""natural"",""type"":""bay"",""place_rank"":22,""importance"":0.23596835560244186,""addresstype"":""bay"",""name"":""Palm Bay"",""display_name"":""Palm Bay, Brevard County, Florida, 32905, United States"",""boundingbox"":[""28.0373164"",""28.0374164"",""-80.5804528"",""-80.5803528""]}]",-80.6366144,"https://api.opencagedata.com/geocode/v1/json?q=27.9946969,-80.6366144&key=cc0b782574474187b09e86aaed6bd5af",12009,Brevard,32909,27.9946969,Brevard County,473 Forgal Ave,3,2,1,0,0
2813845,2024-01-28T00:00:00Z,California,38965193,Compton,"[{""place_id"":274900665,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112057,""lat"":""33.894927"",""lon"":""-118.226624"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5247498772061123,""addresstype"":""city"",""name"":""Compton"",""display_name"":""Compton, California, United States"",""boundingbox"":[""33.8630465"",""33.9231979"",""-118.2636590"",""-118.1799460""]}]",-118.226624,"https://api.opencagedata.com/geocode/v1/json?q=33.894927,-118.226624&key=cc0b782574474187b09e86aaed6bd5af",06037,Los Angeles,90220,33.894927,California,S Central Ave and Alondra Blvd,0,4,0,0,0
2814635,2024-01-28T00:00:00Z,Tennessee,7126489,Memphis,"[{""place_id"":292138016,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":197239,""lat"":""35.1460249"",""lon"":""-90.0517638"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6731669167759847,""addresstype"":""city"",""name"":""Memphis"",""display_name"":""Memphis, Shelby County, West Tennessee, Tennessee, United States"",""boundingbox"":[""34.9941528"",""35.2638790"",""-90.3083660"",""-89.6370890""]}]",-90.0517638,"https://api.opencagedata.com/geocode/v1/json?q=35.1460249,-90.0517638&key=cc0b782574474187b09e86aaed6bd5af",47157,Shelby,37544,35.1460249,Shelby County,2223 W River Trace Dr,2,2,0,0,1
2813443,2024-01-28T00:00:00Z,Pennsylvania,12961683,Harrisburg,"[{""place_id"":306004007,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":188218,""lat"":""40.2663107"",""lon"":""-76.8861122"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5747060943184734,""addresstype"":""city"",""name"":""Harrisburg"",""display_name"":""Harrisburg, Dauphin County, Pennsylvania, United States"",""boundingbox"":[""40.2375710"",""40.3262914"",""-76.9244900"",""-76.8368632""]},{""place_id"":310846831,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":158620224,""lat"":""40.0556669"",""lon"":""-75.025171"",""class"":""place"",""type"":""neighbourhood"",""place_rank"":20,""importance"":0.25000999999999995,""addresstype"":""neighbourhood"",""name"":""Harrisburg"",""display_name"":""Harrisburg, Philadelphia, Philadelphia County, Pennsylvania, 19114, United States"",""boundingbox"":[""40.0456669"",""40.0656669"",""-75.0351710"",""-75.0151710""]}]",-76.8861122,"https://api.opencagedata.com/geocode/v1/json?q=40.2663107,-76.8861122&key=cc0b782574474187b09e86aaed6bd5af",42043,Dauphin,17120,40.2663107,Dauphin County,600 block of Fillmore St,0,4,0,0,0
2815416,2024-01-27T00:00:00Z,Mississippi,2939690,Grenada,"[{""place_id"":290126956,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1833622,""lat"":""33.772401"",""lon"":""-89.7674875"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.4976216082960663,""addresstype"":""county"",""name"":""Grenada County"",""display_name"":""Grenada County, Mississippi, United States"",""boundingbox"":[""33.6770786"",""33.8979847"",""-90.1376950"",""-89.5065460""]},{""place_id"":290913481,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":7161345,""lat"":""33.7690049"",""lon"":""-89.8084192"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4745039106101789,""addresstype"":""town"",""name"":""Grenada"",""display_name"":""Grenada, Grenada County, Mississippi, United States"",""boundingbox"":[""33.7193840"",""33.8458390"",""-89.8755980"",""-89.7607290""]}]",-89.7674875,"https://api.opencagedata.com/geocode/v1/json?q=33.772401,-89.7674875&key=cc0b782574474187b09e86aaed6bd5af",28043,Grenada,38901,33.772401,Mississippi,800 block of Martin Luther King Jr Dr,1,3,0,0,1
2812487,2024-01-27T00:00:00Z,North Carolina,10835491,Charlotte,"[{""place_id"":295946672,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":177415,""lat"":""35.2272086"",""lon"":""-80.8430827"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6608110637468726,""addresstype"":""city"",""name"":""Charlotte"",""display_name"":""Charlotte, Mecklenburg County, North Carolina, United States"",""boundingbox"":[""35.0105195"",""35.4002508"",""-81.0096282"",""-80.6348755""]}]",-80.8430827,"https://api.opencagedata.com/geocode/v1/json?q=35.2272086,-80.8430827&key=cc0b782574474187b09e86aaed6bd5af",37119,Mecklenburg,28202,35.2272086,Mecklenburg County,8508 Lodge S Cir,3,1,0,0,0
2812327,2024-01-25T00:00:00Z,Missouri,6196156,Kansas City,"[{""place_id"":293734844,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":141008,""lat"":""39.100105"",""lon"":""-94.5781416"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6305605306333077,""addresstype"":""city"",""name"":""Kansas City"",""display_name"":""Kansas City, Jackson County, Missouri, United States"",""boundingbox"":[""38.8271760"",""39.3566620"",""-94.7659170"",""-94.3855220""]}]",-94.5781416,"https://api.opencagedata.com/geocode/v1/json?q=39.100105,-94.5781416&key=cc0b782574474187b09e86aaed6bd5af",29095,Jackson,64106,39.100105,Jackson County,3100 block of E Linwood Blvd,0,4,0,0,0
2810693,2024-01-24T00:00:00Z,Louisiana,4573749,New Orleans,"[{""place_id"":263630202,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":131885,""lat"":""29.9759983"",""lon"":""-90.0782127"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7147006329338063,""addresstype"":""city"",""name"":""New Orleans"",""display_name"":""New Orleans, Orleans Parish, Louisiana, United States"",""boundingbox"":[""29.8654809"",""30.1994687"",""-90.1399307"",""-89.6251763""]}]",-90.0782127,"https://api.opencagedata.com/geocode/v1/json?q=29.9759983,-90.0782127&key=cc0b782574474187b09e86aaed6bd5af",22071,Orleans,70119,29.9759983,Orleans Parish,3400 block of Wall Blvd,1,3,0,0,0
2809998,2024-01-23T00:00:00Z,California,38965193,Adelanto,"[{""place_id"":278545905,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":111782,""lat"":""34.5827699"",""lon"":""-117.409215"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.44647912338680534,""addresstype"":""town"",""name"":""Adelanto"",""display_name"":""Adelanto, San Bernardino County, California, United States"",""boundingbox"":[""34.5064850"",""34.6752108"",""-117.5074470"",""-117.3341050""]}]",-117.409215,"https://api.opencagedata.com/geocode/v1/json?q=34.5827699,-117.409215&key=cc0b782574474187b09e86aaed6bd5af",06071,San Bernardino,92301,34.5827699,San Bernardino County,Shadow Mountain Rd and Lessing Ave,6,0,0,0,5
2807511,2024-01-21T00:00:00Z,Texas,30503301,Katy,"[{""place_id"":265135422,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":6586787,""lat"":""29.7857853"",""lon"":""-95.8243956"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.47933819594802624,""addresstype"":""city"",""name"":""Katy"",""display_name"":""Katy, Fort Bend County, Texas, United States"",""boundingbox"":[""29.7488591"",""29.8314649"",""-95.9185243"",""-95.7969197""]}]",-95.8243956,"https://api.opencagedata.com/geocode/v1/json?q=29.7857853,-95.8243956&key=cc0b782574474187b09e86aaed6bd5af",48157,Fort Bend,77494,29.7857853,Fort Bend County,4643 Russet Leaf Tr,3,2,0,1,1
2807503,2024-01-21T00:00:00Z,New York,19571216,Bronx,"[{""place_id"":314403043,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":9691916,""lat"":""40.8466508"",""lon"":""-73.8785937"",""class"":""boundary"",""type"":""administrative"",""place_rank"":14,""importance"":0.6654228307928657,""addresstype"":""suburb"",""name"":""The Bronx"",""display_name"":""The Bronx, City of New York, New York, United States"",""boundingbox"":[""40.7857390"",""40.9176300"",""-73.9339070"",""-73.7483740""]}]",-73.8785937,"https://api.opencagedata.com/geocode/v1/json?q=40.8466508,-73.8785937&key=cc0b782574474187b09e86aaed6bd5af",36005,Bronx,10460,40.8466508,City of New York,4137 White Plains Rd,1,3,0,0,0
2807473,2024-01-21T00:00:00Z,Illinois,12549689,Tinley Park,"[{""place_id"":325081470,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":125791,""lat"":""41.5733669"",""lon"":""-87.7844944"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5512847491015495,""addresstype"":""village"",""name"":""Tinley Park"",""display_name"":""Tinley Park, Bremen Township, Cook County, Illinois, United States"",""boundingbox"":[""41.5252000"",""41.6038573"",""-87.8563110"",""-87.7594100""]}]",-87.7844944,"https://api.opencagedata.com/geocode/v1/json?q=41.5733669,-87.7844944&key=cc0b782574474187b09e86aaed6bd5af",17031,Cook,60477,41.5733669,Bremen Township,7430 173rd Pl,4,0,0,0,1
2808531,2024-01-21T00:00:00Z,Illinois,12549689,Joliet,"[{""place_id"":325489115,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":124820,""lat"":""41.5263603"",""lon"":""-88.0840212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.579392378058217,""addresstype"":""city"",""name"":""Joliet"",""display_name"":""Joliet, Will County, Illinois, United States"",""boundingbox"":[""41.4304041"",""41.5947923"",""-88.3621969"",""-87.9903608""]}]",-88.0840212,"https://api.opencagedata.com/geocode/v1/json?q=41.5263603,-88.0840212&key=cc0b782574474187b09e86aaed6bd5af",17197,Will,60432,41.5263603,Will County,200 block of Davis St,8,1,1,0,1
2807488,2024-01-20T00:00:00Z,Florida,22610726,Palm Bay,"[{""place_id"":265249483,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":117652,""lat"":""27.9946969"",""lon"":""-80.6366144"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.45287140827487893,""addresstype"":""city"",""name"":""Palm Bay"",""display_name"":""Palm Bay, Brevard County, Florida, United States"",""boundingbox"":[""27.8240290"",""28.0638216"",""-80.7535564"",""-80.5409449""]},{""place_id"":264656444,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":11117502631,""lat"":""27.9999733"",""lon"":""-82.6094311"",""class"":""place"",""type"":""hamlet"",""place_rank"":20,""importance"":0.25000999999999995,""addresstype"":""hamlet"",""name"":""Palm Bay"",""display_name"":""Palm Bay, Hillsborough County, Florida, 33635, United States"",""boundingbox"":[""27.9799733"",""28.0199733"",""-82.6294311"",""-82.5894311""]},{""place_id"":260515264,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":369136942,""lat"":""28.0373664"",""lon"":""-80.5804028"",""class"":""natural"",""type"":""bay"",""place_rank"":22,""importance"":0.23596835560244186,""addresstype"":""bay"",""name"":""Palm Bay"",""display_name"":""Palm Bay, Brevard County, Florida, 32905, United States"",""boundingbox"":[""28.0373164"",""28.0374164"",""-80.5804528"",""-80.5803528""]}]",-80.6366144,"https://api.opencagedata.com/geocode/v1/json?q=27.9946969,-80.6366144&key=cc0b782574474187b09e86aaed6bd5af",12009,Brevard,32909,27.9946969,Brevard County,1700 Woodlake Dr NE,3,2,0,0,1
